,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
1359,53,retired,married,unknown,no,yes,no,cellular,sep,tue,192,2,852,1,nonexistent,-3.257639896112639,92.24469923946789,-25.84984065992542,0.872334025066331,5006.805169416408,no
1360,31,admin.,single,basic.4y,no,yes,yes,cellular,jun,tue,398,2,470,1,nonexistent,-1.1016773321164548,94.94003393574195,-47.81389432979836,0.9686964205681199,4963.176022121025,no
1361,19,admin.,unknown,unknown,no,yes,yes,cellular,may,mon,21,1,80,3,failure,-2.797429497188948,93.62391029503671,-32.02842605558588,0.6400599431963605,5022.215454760027,yes
1362,61,self-employed,single,unknown,unknown,unknown,no,cellular,nov,tue,179,4,668,0,nonexistent,-2.9843164022080333,93.18920541631552,-31.369843930426423,0.6433718114305099,5018.113692699357,no
1363,23,technician,single,unknown,no,no,no,cellular,jul,wed,70,0,857,2,failure,-1.1506913375265024,94.7615361376498,-40.615827488395524,0.9713566278649235,4962.334161116403,no
1364,21,retired,divorced,high.school,unknown,yes,no,cellular,aug,fri,60,2,633,1,failure,-1.2524892236778693,93.74093775062107,-38.03311470756632,0.6586094264116235,5001.777145743404,no
1365,43,self-employed,single,basic.6y,unknown,yes,no,cellular,sep,thu,9,3,1102,1,failure,-1.1031435590124672,94.22617977828905,-40.957653319855055,0.9525717837760039,4968.35841874411,no
1366,unknown,technician,married,unknown,no,unknown,no,cellular,nov,tue,93,2,1048,0,nonexistent,-2.6587218834928508,92.42825733062246,-30.120688369658993,0.7396719529705137,5014.972899196377,yes
1367,25,blue-collar,married,unknown,no,no,no,cellular,jul,tue,2969,3,1501,0,nonexistent,-1.416094209364918,93.55694898604355,-35.75202023908872,0.6592436543631072,5007.8805685836,yes
1368,38,unknown,married,unknown,no,no,no,cellular,aug,fri,320,2,563,1,nonexistent,-1.256948859389694,94.65537530439187,-46.276403822802834,0.9104692468431699,4985.489030026548,yes
1369,37,housemaid,single,basic.6y,no,no,no,cellular,jul,wed,264,3,909,1,failure,-1.917936523742926,93.38833399274257,-27.25675115306652,0.6569725845297243,5005.8085974062005,no
1370,45,services,single,unknown,no,yes,no,cellular,aug,thu,110,3,1028,1,failure,-1.1400303857516607,94.71025151292389,-48.971408635046615,0.9854595481612092,4972.490780049066,no
1371,unknown,student,married,university.degree,unknown,yes,yes,cellular,may,wed,523,-1,345,1,nonexistent,-2.997797086259734,93.12602928937315,-33.232145122173236,0.768591324910336,5003.672410369242,yes
1372,25,retired,unknown,unknown,no,yes,no,cellular,nov,wed,47,1,759,1,failure,-1.1054759828438363,94.56708727273696,-44.27193366457013,0.9682748696446394,4962.365796672982,no
1373,54,technician,unknown,unknown,unknown,no,no,cellular,nov,tue,194,2,-95,1,success,-2.4465278675760675,93.34617995573488,-34.57982360122344,0.8816024854218507,4996.950254110907,yes
1374,83,student,unknown,unknown,no,yes,no,cellular,may,tue,111,3,1720,-1,nonexistent,-2.7857811287396452,93.21505147089879,-35.93980649123716,0.6543663976395786,5029.084466661275,no
1375,unknown,admin.,married,unknown,unknown,no,no,cellular,nov,tue,168,0,897,1,nonexistent,-2.6740242172624837,93.18212698380134,-33.40413746049576,0.8024669657209667,4999.044209222328,no
1376,22,retired,single,unknown,no,yes,no,cellular,jun,tue,339,0,887,0,nonexistent,-3.3033608645786385,92.78599808594055,-26.451942420958275,0.6677905148164771,5010.629679026276,yes
1377,29,management,unknown,university.degree,no,unknown,no,cellular,may,wed,181,3,816,2,failure,-1.122794112891536,94.35595842700131,-42.22998811850013,0.7252620243427822,4992.461131374188,yes
1378,unknown,technician,unknown,unknown,no,yes,no,cellular,sep,thu,103,2,732,1,failure,-1.1307111061809905,94.06129118736563,-38.16397903517638,0.9160010872233483,4974.654964962303,yes
1379,unknown,management,single,unknown,no,yes,no,cellular,jun,wed,488,1,490,2,failure,-1.5316057959222649,94.14373941883792,-43.835597757302544,0.8344990537997458,4988.717069849888,no
1380,40,admin.,married,high.school,unknown,yes,no,cellular,jul,wed,206,4,185,2,failure,-3.360023817738452,92.74827841003918,-30.721291999937293,0.702231413205525,5021.555187799638,no
1381,43,housemaid,married,unknown,no,unknown,no,cellular,jul,wed,196,3,988,1,nonexistent,-1.1682293108589872,94.47383932603658,-44.337266031201345,0.867022073118753,4977.269979398558,yes
1382,59,retired,single,basic.9y,no,no,yes,cellular,nov,tue,271,1,12,1,nonexistent,-2.788265980439807,93.58819947994128,-35.06001227722155,0.8677427749145532,4987.96668569333,no
1383,31,unemployed,divorced,unknown,no,yes,no,cellular,jun,tue,18,2,1639,-1,nonexistent,-1.1000123984985972,95.22169776828704,-51.285389269211436,0.8461751546784394,4954.9452523064665,no
1384,50,retired,unknown,unknown,unknown,no,no,cellular,aug,tue,185,3,-339,1,success,-2.6102364180566004,93.42453534610833,-39.69107081859755,0.7963835930543077,5026.046924361458,no
1385,unknown,retired,single,university.degree,no,no,no,cellular,jul,tue,65,2,120,2,failure,-1.6863078354412906,93.68247807496961,-38.72750835296719,0.9938709086423795,4994.512286698892,no
1386,unknown,student,married,high.school,no,yes,no,cellular,may,tue,118,0,1326,-1,nonexistent,-3.3962322170559345,91.46543045502757,-21.04819698837609,0.641925815250291,5035.361186801771,yes
1387,32,self-employed,single,basic.4y,unknown,yes,no,cellular,may,tue,185,2,1430,-1,nonexistent,-2.338686439418614,93.1990543087689,-32.9342013328386,0.6388261239853065,5010.186141684124,no
1388,31,unemployed,married,unknown,no,unknown,no,cellular,jul,wed,276,2,638,1,nonexistent,-1.161122417645017,94.28278751211884,-39.77715748235678,0.8742782387032777,4990.852578611157,yes
1389,36,technician,married,unknown,unknown,yes,no,cellular,aug,fri,91,3,546,1,nonexistent,-2.8132762443665675,93.3701995163385,-37.13584537768932,0.8229857652998018,5001.9551822515605,no
1390,31,services,married,professional.course,unknown,yes,no,cellular,nov,fri,338,3,995,-1,nonexistent,-1.1000171723266385,94.81540091387448,-48.71872411714788,0.8465624099281792,4961.21514130214,yes
1391,34,admin.,married,high.school,no,yes,no,cellular,nov,tue,270,3,489,1,failure,-1.5600426085461614,93.08878187051248,-35.47919545724228,0.8258236588324064,4995.4460907534885,yes
1392,unknown,admin.,single,unknown,no,yes,no,cellular,jul,thu,77,3,935,1,nonexistent,-2.9735824845316197,93.47751896141523,-35.72734589670769,0.7054973417359011,5016.502308273435,no
1393,30,entrepreneur,married,unknown,unknown,no,no,cellular,jun,wed,1886,-1,1406,-1,nonexistent,-2.739372757741669,92.91587679102474,-33.40825277486352,0.6865416187644452,5025.226305114894,yes
1394,44,admin.,single,basic.4y,no,yes,yes,cellular,may,thu,914,4,583,1,nonexistent,-2.843609306503892,92.62317551287111,-29.632848747406744,0.6518534822195654,5024.391153595239,yes
1395,27,admin.,single,unknown,no,no,no,cellular,sep,tue,204,2,1448,-1,nonexistent,-1.1000456097643236,95.28307413618188,-48.57061616225609,1.0361622142472757,4952.2960011874975,yes
1396,35,services,single,university.degree,no,no,no,cellular,aug,mon,316,2,149,2,nonexistent,-2.950937227267676,93.27946240758878,-37.45923755879807,0.9263869851443476,5002.4876127862135,no
1397,45,admin.,married,high.school,no,no,no,cellular,nov,tue,299,4,1063,-1,nonexistent,-3.3993187700649217,91.57211465933224,-19.75421595998852,0.6393543805885021,5053.93279679273,yes
1398,unknown,blue-collar,unknown,basic.4y,no,no,yes,cellular,aug,tue,433,3,704,1,nonexistent,-1.6474960875094398,93.6597137774838,-35.893031797721136,0.736581231355345,4998.58235330192,no
1399,unknown,retired,married,unknown,unknown,unknown,no,cellular,may,thu,252,2,-485,3,success,-3.2121244938998252,93.2766219136145,-32.26775991656723,0.6374876623718926,5030.287249111936,yes
1400,42,retired,married,unknown,no,no,yes,cellular,nov,fri,308,2,926,0,nonexistent,-1.232949950612642,93.22703905165284,-39.49658226756742,0.7942179836112215,4988.333157722962,no
1401,unknown,student,single,professional.course,no,unknown,no,cellular,nov,tue,77,2,1618,0,nonexistent,-2.4591246602758208,93.2057728706042,-34.014733728381685,0.7153172633515593,4989.896040319121,no
1402,51,retired,single,basic.6y,unknown,unknown,no,cellular,jul,thu,204,4,150,2,failure,-1.1005628457444332,94.81258708026694,-46.34923154161035,0.8980488178057604,4974.6745262681325,no
1403,20,housemaid,unknown,unknown,no,no,no,cellular,may,thu,71,4,430,1,nonexistent,-3.303720154567286,92.42488052310001,-26.884779070124075,0.6459951120735148,5035.282727962084,no
1404,unknown,unemployed,single,high.school,no,yes,no,cellular,jul,thu,231,1,902,0,nonexistent,-3.399848491287789,92.41751498515477,-22.903890830266896,0.693993742618986,5039.13475598678,no
1405,48,retired,single,basic.4y,no,no,no,cellular,aug,tue,30,0,605,0,nonexistent,-1.1032344538375245,94.21645463588123,-45.40450207687253,0.8655735208111406,4983.779324599877,no
1406,48,technician,married,university.degree,no,yes,no,cellular,nov,tue,374,2,568,0,nonexistent,-1.4078929588399838,94.18825796401407,-42.222842502984406,0.9442864625496845,4986.831363442148,yes
1407,21,student,married,high.school,no,no,no,cellular,jun,tue,221,3,1356,0,nonexistent,-3.2271151497796797,92.82452731699033,-29.027134333373652,0.7147380267469188,5012.506850146132,yes
1408,65,housemaid,divorced,unknown,no,yes,no,cellular,jul,thu,1287,3,1350,0,failure,-1.1181790783220196,94.88201590799864,-46.457232668088,0.6931539065029588,4980.726053068525,yes
1409,unknown,self-employed,married,university.degree,no,no,no,cellular,may,thu,53,3,1097,-1,nonexistent,-2.8969219670442943,92.47137976280324,-25.88162689629133,0.6352675421357421,5030.294783043843,no
1410,38,management,unknown,unknown,no,yes,no,cellular,may,tue,124,1,1495,-1,nonexistent,-3.281673630719065,92.60079487476649,-26.430549865106244,0.6376205247419734,5037.0265952469845,yes
1411,32,unknown,unknown,unknown,unknown,no,no,cellular,nov,wed,209,1,557,1,failure,-3.3998479049035857,92.27811511878076,-25.21867833105344,0.6534620681595676,5044.574984816969,yes
1412,48,admin.,single,university.degree,no,yes,no,cellular,sep,thu,232,1,1107,-1,nonexistent,-1.414891953120692,93.29279160738628,-32.184130072385024,0.7095623323415228,4978.376477087507,yes
1413,unknown,unknown,unknown,basic.6y,no,no,no,cellular,jul,tue,207,1,-327,3,success,-3.0282862178946717,92.96754259266032,-30.09880077527115,0.8105246447547008,5005.627423389094,yes
1414,unknown,admin.,single,university.degree,no,no,no,cellular,nov,thu,97,2,266,2,failure,-3.377349438430513,92.5705362792615,-29.744897724908995,0.7172018028711337,5023.283374444283,yes
1415,23,unemployed,married,unknown,no,no,no,cellular,nov,thu,723,2,355,1,nonexistent,-1.4118168647151368,94.42445617901805,-42.8857788543615,0.9334750605354889,4978.601502106438,yes
1416,59,blue-collar,unknown,basic.4y,no,yes,no,cellular,nov,thu,77,0,590,1,nonexistent,-2.8783296107132594,92.92971923053584,-32.01367687770804,0.7564821021136154,5008.843232920245,no
1417,63,housemaid,unknown,unknown,no,unknown,no,cellular,sep,thu,241,2,-267,3,success,-1.8836809190669612,93.15352315102628,-32.901931134065954,0.93474017856285,4991.629459296771,yes
1418,unknown,admin.,married,professional.course,no,yes,no,cellular,nov,tue,286,2,1315,0,failure,-3.3071818421748063,92.35546487854654,-22.563516902954333,0.6342541399694782,5036.1813386319845,yes
1419,47,blue-collar,married,unknown,no,yes,no,cellular,jun,tue,351,1,884,0,nonexistent,-2.1357665436144195,93.37322861145533,-34.414965672533995,0.6386244206625385,5017.585201109671,no
1420,unknown,technician,unknown,high.school,no,no,yes,cellular,sep,mon,264,4,730,1,nonexistent,-1.1000135339346313,95.17498385554036,-47.53220121901282,0.9425975998658727,4965.061881331718,yes
1421,34,housemaid,unknown,unknown,no,yes,no,cellular,aug,tue,158,2,643,1,nonexistent,-1.3120535266890592,93.82236134258855,-33.91744056902841,0.6521613658232802,4988.7502544814515,no
1422,42,admin.,married,basic.4y,no,yes,no,cellular,jul,mon,216,2,251,1,nonexistent,-1.216367271884502,94.12130805316129,-43.604397975164574,0.9309096200316633,4996.724357496606,yes
1423,unknown,admin.,single,university.degree,unknown,no,no,cellular,jul,tue,317,1,346,2,failure,-3.0254195859099253,93.73586020890173,-38.75107408984912,0.7569148649442097,5009.7207220891105,no
1424,65,admin.,married,high.school,no,no,no,cellular,nov,thu,232,3,1406,-1,nonexistent,-1.7912621350466977,93.52472515065722,-37.07065679379456,0.8026146057270176,4992.894918362388,no
1425,unknown,technician,single,unknown,no,no,no,cellular,sep,tue,181,-1,813,0,nonexistent,-2.0203109855544468,92.72251981573979,-28.107405256221565,0.6386138326422803,5014.1685626820545,no
1426,61,technician,married,professional.course,no,no,no,cellular,aug,thu,125,3,531,0,nonexistent,-1.1207044162095623,94.76051237986316,-44.3570416390385,0.8349174079585371,4973.007968503539,yes
1427,37,technician,unknown,university.degree,no,unknown,no,cellular,nov,tue,148,3,494,3,failure,-1.8038738012368594,93.1389786710642,-34.286543358927695,0.7750543180249408,4995.155576341964,yes
1428,unknown,admin.,single,professional.course,no,unknown,no,cellular,may,fri,651,1,70,2,success,-1.3914684858107487,93.58711750879696,-38.77576323096292,0.6875536205188367,5000.395240657852,yes
1429,28,unemployed,divorced,unknown,no,yes,no,cellular,aug,mon,160,1,1288,-1,nonexistent,-2.5668660277900335,93.6153403647877,-38.96312030583757,0.9682746427037732,5006.066648489904,no
1430,27,admin.,unknown,unknown,unknown,yes,no,cellular,nov,thu,111,4,1462,0,nonexistent,-2.872786016008169,93.37258238145316,-34.07443438463627,0.8472682792735315,5002.0299090011395,no
1431,32,admin.,married,high.school,no,yes,no,cellular,may,thu,173,1,622,0,nonexistent,-2.485878502556086,93.2596100925815,-34.210307549830894,0.8251852953135519,5010.19768682734,yes
1432,unknown,admin.,single,university.degree,no,yes,no,cellular,jun,tue,486,2,403,0,nonexistent,-1.203233991793344,94.19352496766982,-39.04865693857763,0.830796839077556,4980.5961534695925,yes
1433,65,blue-collar,single,unknown,unknown,yes,no,cellular,aug,mon,663,0,602,0,nonexistent,-3.338715625334339,92.44332445400072,-26.479405595056072,0.6642508438083375,5028.706188358276,yes
1434,45,technician,unknown,professional.course,no,yes,no,cellular,nov,mon,475,5,-50,1,nonexistent,-1.1387450277355464,94.01648052948234,-41.262087660495794,0.9378675990339729,4987.537586134909,yes
1435,42,unknown,married,professional.course,no,yes,no,cellular,may,thu,235,3,559,1,nonexistent,-1.1002008747406533,94.89742830863071,-50.11733174194096,0.8008867060803446,4974.330010494034,yes
1436,41,admin.,single,unknown,no,no,no,cellular,nov,fri,32,3,1284,-1,nonexistent,-2.9416258378465088,93.41626611504516,-35.3978265560335,0.8363452542606065,5008.669338194216,no
1437,43,admin.,unknown,university.degree,no,yes,no,cellular,jun,mon,1856,2,-114,1,nonexistent,-3.139704396102587,93.10553709350182,-32.892845178267734,0.7275010695638898,5014.704331266987,yes
1438,67,admin.,unknown,unknown,no,unknown,no,cellular,nov,wed,379,3,601,0,nonexistent,-1.6908178470027435,93.25063367620757,-31.768354697532935,0.7273273301927055,4990.876927163715,yes
1439,34,admin.,divorced,unknown,unknown,unknown,no,cellular,may,tue,1031,3,269,1,failure,-1.3350624986281305,93.63826031396893,-39.053803956754614,0.6355645982311149,5025.302134304111,yes
1440,43,student,single,university.degree,no,yes,no,cellular,may,tue,31,4,192,2,failure,-1.4447238156122815,94.04743731138929,-40.93910254910578,0.7677949200942681,4995.3104479005315,no
1441,37,admin.,single,high.school,no,no,no,cellular,nov,fri,250,0,625,2,failure,-2.068180242129727,93.16426559831963,-32.4838974477263,0.7215741652075367,5001.082460362475,no
1442,57,technician,married,unknown,no,no,no,cellular,jul,wed,643,4,-51,3,success,-3.2826735886521528,92.66435271435846,-32.37925695252386,0.7953070541632914,5030.977973662971,yes
1443,unknown,admin.,married,unknown,no,unknown,no,cellular,may,tue,160,3,520,1,nonexistent,-1.2148670182955579,93.91738530179632,-40.56354636869961,0.7674579061296024,4995.06211733152,yes
1444,unknown,admin.,married,unknown,unknown,yes,no,cellular,nov,thu,143,2,1552,-1,nonexistent,-3.2667414564275217,93.28338686573025,-28.902322637474583,0.7910979668152562,4990.318933474004,no
1445,25,admin.,single,unknown,no,no,no,cellular,nov,thu,1311,1,153,2,failure,-2.322059604599838,93.22313917051166,-37.15391490183039,0.7801423257492763,5009.13934148584,yes
1446,21,retired,single,unknown,no,unknown,no,cellular,aug,thu,360,0,926,1,nonexistent,-1.1586741320951632,93.82076716368326,-41.49781747084378,1.0083360946997943,4989.004868768754,no
1447,35,admin.,married,basic.6y,unknown,yes,no,cellular,jun,tue,154,3,514,1,nonexistent,-1.8704171919758323,93.37664054206175,-31.612956048096784,0.6474967976325219,5003.5589980571085,no
1448,61,admin.,unknown,university.degree,no,no,no,cellular,aug,tue,183,1,892,0,nonexistent,-3.396651122439367,91.51123454069274,-17.680220491056744,0.6344555526761348,5049.171642432081,no
1449,unknown,retired,married,professional.course,no,yes,no,cellular,sep,thu,168,2,608,0,failure,-1.2202985863803426,93.45230906095146,-37.47702967454822,0.7141095437216425,4998.545606228361,no
1450,unknown,technician,unknown,unknown,no,no,no,cellular,jul,wed,329,4,601,1,failure,-1.4308112236267303,93.75629279167752,-40.43550814616823,0.6913116278931658,5007.926277099041,yes
1451,61,blue-collar,married,unknown,no,yes,no,cellular,jun,mon,266,2,630,1,failure,-2.724787281262007,92.7432614428343,-31.203786487802024,0.6454236032115985,5027.374962846427,no
1452,36,admin.,married,university.degree,no,unknown,no,cellular,nov,tue,573,3,395,1,failure,-1.1107393976689366,94.35482719554643,-45.507828190585194,0.85392001587735,4981.9234193395605,no
